"","folio","ah03b","fac_2l","ah03c","ah03d","ah03d1","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"8079","090010CP03","0",1240,"1","1","0","1","1","1","0","0","1","1","1","1","1","3"
"8080","090020AP00","1",1240,"0","0","0","1","1","1","0","0","1","1","1","1","1","3"
"8081","090030AP00","1",1240,"0","1","0","1","1","1","0","0","1","1","1","1","1","3"
"8082","090040AP00","0",1240,"0","0","0","1","1","1","0","0","1","1","1","1","1","3"
"8083","090050AP00","1",1240,"1","1","0","1","1","1","0","0","0","0","0","0","0","3"
"8084","090060AP00","0",1240,"0","0","0","1","1","0","0","0","0","1","1","1","0","3"
"8085","090070AP00","1",1240,"0","1","0","1","1","1","0","0","1","1","1","1","0","3"
"8086","090070CP03","0",1240,"0","0","0","1","1","0","1","0","1","1","1","1","1","1"
"8087","090070CP05","1",1240,"0","1","0","1","1","1","0","0","0","1","1","1","1","3"
"8088","090080AP00","1",1240,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"8089","090080CP02","0",1240,"0","1","0","1","1","1","0","1","0","1","0","0","0","1"
"8090","090100AP00","0",1240,"0","1","0","1","1","1","0","0","1","1","1","1","1","3"
"8091","090110AP00","1",1240,"0","1","0","1","1","1","0","0","1","1","1","1","1","3"
"8092","090120AP00","1",1240,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8093","090130AP00","0",1240,"1","0","0","1","1","0","0","0","1","0","1","1","0","2"
"8094","090130CP03","1",1240,"0","0","0","0","1","1","0","1","1","1","1","1","1","3"
"8095","090140AP00","0",1240,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8096","090150AP00","1",1240,"0","1","1","1","0","0","0","0","0","0","0","0","1","3"
"8097","090160AP00","1",1240,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8098","090160CP04","1",1240,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8099","090160CP05","0",1240,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8100","090170AP00","1",1240,"0","0","0","0","0","0","0","1","1","1","1","1","0","1"
"8101","090180AP00","0",1240,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"8102","090180CP02","1",1240,"0","1","0","1","1","1","0","1","1","1","0","1","1","2"
"8103","090200AP00","0",1240,"0","1","0","1","1","1","0","1","1","1","1","0","0","1"
"8104","090210AP00","0",1240,"1","0","0","1","1","1","0","1","1","1","1","0","1","3"
"8105","090210CP04","1",1240,"0","0","0","1","0","1","0","1","1","1","1","1","1","3"
"8106","090220AP00","1",1240,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8107","090230AP00","1",1240,"0","0","0","1","0","1","0","0","0","1","1","0","0","2"
"8108","090240AP00","1",1240,"0","1","0","1","1","0","0","0","0","1","1","1","1","3"
"8109","090250AP00","1",1240,"0","1","0","1","1","1","0","0","0","1","1","1","1","3"
"8110","090260AP00","1",1240,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8111","090270AP00","1",1240,"0","1","0","1","1","1","0","0","0","1","1","1","1","3"
"8112","090280AP00","0",1240,"0","0","0","1","1","1","0","0","0","1","1","1","1","3"
"8113","090280CP01","0",1240,"0","0","0","1","1","1","0","0","0","1","1","0","0","3"
"8114","090290AP00","0",1240,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"8115","090300AP00","0",1240,"0","0","0","1","1","1","0","0","0","1","1","1","1","3"
"8116","090310AP00","0",1240,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"8117","090320CP01","1",1240,"0","0","0","1","1","1","0","0","0","1","1","1","1","3"
"8118","090330AP00","1",1240,"0","0","1","1","1","1","0","1","1","1","1","0","1","2"
"8119","090340AP00","1",1240,"1","0","0","1","1","1","0","1","0","1","1","1","0","3"
"8120","090350AP00","1",1240,"0","0","0","1","1","1","0","1","0","1","1","1","1","3"
"8121","090370CP03","1",1240,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8122","090380AP00","0",1240,"1","1","0","1","1","1","0","1","0","1","1","1","1","1"
"8123","090390AP00","1",1240,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8124","090400AP00","1",1240,"0","1","0","1","1","1","0","1","1","1","1","1","0","3"
"8125","090430AP00","1",1240,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"8126","090430BP03","0",1240,"0","0","1","0","1","0","0","0","1","1","0","0","0","1"
"8127","090430CP04","1",1240,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"8128","090440AP00","1",1240,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8129","090440CP02","0",1240,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"8130","090450AP00","0",1240,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"8131","090450BP04","0",1240,"1","1","0","1","1","1","0","1","0","1","1","1","1","2"
"8132","090450CP03","0",1240,"0","1","0","1","1","1","0","1","0","1","1","0","1","3"
"8133","090470AP00","0",1240,"0","0","1","1","1","1","0","0","1","1","1","1","1","2"
"8134","090480AP00","1",1240,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8135","090500AP00","0",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8136","090510AP00","0",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8137","090510CP03","0",770,"1","0","1","1","1","1","0","0","0","1","1","1","1","2"
"8138","090520AP00","1",770,"1","0","0","1","0","0","0","1","1","1","1","1","1","3"
"8139","090530AP00","1",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8140","090550AP00","1",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8141","090560AP00","0",770,"1","0","1","1","1","1","0","1","1","1","1","1","0","3"
"8142","090570AP00","1",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8143","090570CP04","0",770,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"8144","090580AP00","1",770,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"8145","090590AP00","1",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8146","090600AP00","1",770,"1","0","0","1","1","1","0","0","1","1","1","1","0","2"
"8147","090610AP00","0",770,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8148","090620AP00","0",770,"1","0","0","1","0","1","0","0","0","1","1","1","1","1"
"8149","090630AP00","0",770,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"8150","090640AP00","0",770,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"8151","090650AP00","1",770,"1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"8152","090670AP00","1",770,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8153","090700AP00","1",770,"1","0","0","1","1","1","0","0","1","0","1","1","0","2"
"8154","090710AP00","0",770,"1","0","0","1","0","1","0","0","0","1","1","0","0","3"
"8155","090730AP00","0",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8156","090760AP00","0",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8157","090770AP00","0",770,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8158","090800AP00","0",770,"0","0","0","0","0","1","0","0","1","0","1","1","0","3"
"8159","090830AP00","0",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8160","090830BP03","1",770,"1","0","1","1","1","1","0","0","1","1","1","1","1","1"
"8161","090850AP00","0",770,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8162","090860AP00","0",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8163","090870AP00","0",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8164","090880AP00","1",770,"1","1","0","1","1","1","1","1","1","1","1","1","1","2"
"8165","090890AP00","0",770,"1","0","0","1","1","1","0","0","0","1","1","1","1","3"
"8166","090900AP00","0",770,"1","0","0","1","1","1","0","0","0","1","1","1","0","3"
"8167","090900BP03","0",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8168","090910AP00","0",770,"1","0","0","1","1","1","0","0","0","1","1","1","1","3"
"8169","090920AP00","0",770,"1","0","0","1","0","0","0","1","0","0","1","0","0","1"
"8170","090930AP00","0",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8171","090940AP00","1",770,"1","1","0","1","1","1","0","1","1","1","1","1","0","3"
"8172","090950AP00","0",770,"0","0","0","1","1","0","0","1","1","1","1","1","1","2"
"8173","090960AP00","0",770,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8174","090961AP00","1",770,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8175","090970AP00","1",770,"1","1","0","1","1","1","0","0","1","1","1","1","1","2"
"8176","090980AP00","0",770,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"8177","091000AP00","1",770,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8178","091000CP05","0",770,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8179","091030AP00","1",689,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8180","091030BP04","0",689,"1","0","0","1","1","1","0","0","1","1","1","1","1","1"
"8181","091030CP03","0",689,"1","0","0","1","1","1","0","1","1","1","1","0","0","1"
"8182","091040AP00","0",689,"1","0","1","1","1","0","0","1","0","1","1","0","0","1"
"8183","091050AP00","0",689,"1","0","0","1","1","1","0","0","0","1","1","1","1","2"
"8184","091050BP04","0",689,"1","0","1","1","1","0","0","1","1","1","1","1","1","2"
"8185","091060AP00","0",689,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8186","091070AP00","1",689,"0","0","1","1","1","1","0","1","1","1","1","0","1","2"
"8187","091070CP04","0",689,"1","0","1","1","1","1","0","1","1","1","1","0","1","1"
"8188","091070CP05","0",689,"0","0","0","1","1","0","0","1","0","1","1","1","1","3"
"8189","091080AP00","1",689,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
"8190","091080CP03","0",689,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"8191","091090AP00","0",689,"0","0","0","1","1","0","0","0","0","1","1","1","0","2"
"8192","091100AP00","0",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8193","091110AP00","1",689,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8194","091120AP00","0",689,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
"8195","091130AP00","1",689,"1","0","1","1","1","1","0","1","1","1","1","0","1","3"
"8196","091130BP03","1",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8197","091130CP05","0",689,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8198","091140AP00","1",689,"1","0","0","1","1","0","0","0","1","1","1","0","0","2"
"8199","091150AP00","0",689,"1","0","0","1","1","1","0","1","1","1","1","0","1","2"
"8200","091160AP00","0",689,"0","0","0","1","1","1","1","0","1","1","1","1","1","3"
"8201","091180AP00","1",689,"1","0","1","1","1","1","0","0","1","1","1","0","1","1"
"8202","091180BP02","0",689,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8203","091190AP00","0",689,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8204","091200AP00","0",689,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
"8205","091210AP00","0",689,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
"8206","091210CP04","0",689,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8207","091220AP00","0",689,"1","0","0","1","1","1","0","0","1","1","1","1","1","3"
"8208","091220CP03","0",689,"0","0","1","1","1","0","0","0","0","0","1","1","1","1"
"8209","091240AP00","0",689,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"8210","091250AP00","1",689,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8211","091260AP00","1",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8212","091280AP00","1",689,"0","0","1","0","0","0","0","0","1","1","1","1","1","3"
"8213","091290AP00","1",689,"1","0","0","0","1","1","0","1","1","1","1","1","1","3"
"8214","091290CP04","0",689,"0","0","0","1","1","0","0","1","1","1","1","1","1","2"
"8215","091310AP00","1",689,"1","0","0","1","1","1","1","1","1","1","1","1","1","3"
"8216","091320AP00","1",689,"0","0","0","1","1","0","0","1","1","1","1","1","1","2"
"8217","091340AP00","0",689,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8218","091360AP00","0",689,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8219","091370AP00","1",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8220","091380AP00","1",689,"0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"8221","091390AP00","1",689,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8222","091400AP00","1",689,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8223","091410AP00","0",689,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8224","091420AP00","0",689,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"8225","091430AP00","0",689,"1","0","0","0","1","1","0","0","1","1","1","1","1","3"
"8226","091450AP00","0",689,"1","0","1","1","1","1","0","0","0","1","1","1","1","2"
"8227","091450BP03","0",689,"0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"8228","091460AP00","1",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8229","091470AP00","1",689,"1","0","0","1","1","1","0","1","1","1","1","0","1","3"
"8230","091480AP00","0",689,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
"8231","091500AP00","0",689,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8232","091500CP02","0",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8233","091510AP00","1",689,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8234","091530AP00","1",689,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8235","091530BP03","0",689,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8236","091530CP04","0",689,"1","0","0","0","1","1","0","1","1","1","1","0","1","1"
"8237","091530CP05","0",689,"0","0","0","1","1","1","0","1","1","1","1","1","0","1"
"8238","091540AP00","0",689,"0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"8239","091550AP00","0",689,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8240","091560AP00","0",689,"1","0","0","1","1","1","0","1","1","1","1","1","0","3"
"8241","091570AP00","0",4153,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8242","091580AP00","0",4153,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8243","091590AP00","0",4153,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8244","091590CP03","0",4153,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8245","091600AP00","0",4153,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8246","091610AP00","0",4153,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8247","091620AP00","0",4153,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8248","091630AP00","0",4153,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8249","091640AP00","0",4153,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8250","091650AP00","0",4153,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8251","091660AP00","0",4783,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8252","091670AP00","0",4783,"0","0","0","1","1","1","0","1","1","1","0","1","1","3"
"8253","091690AP00","0",4783,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8254","091700AP00","0",4783,"0","0","0","1","1","1","0","0","1","1","1","1","1","2"
"8255","091710AP00","0",4783,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8256","091710BP01","0",4783,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8257","091720AP00","0",4783,"0","0","0","0","1","1","1","1","1","1","1","1","1","2"
"8258","091730AP00","0",4783,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8259","091740AP00","0",4783,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8260","091750AP00","0",4324,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8261","091780AP00","1",4324,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"8262","091790AP00","0",4324,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8263","091800AP00","0",4324,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8264","091820AP00","0",4324,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8265","091830AP00","0",4324,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8266","091840AP00","0",5215,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8267","091870AP00","0",5215,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8268","091890AP00","0",5215,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8269","091900AP00","0",5215,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8270","091910AP00","0",5215,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8271","091920AP00","0",5215,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8272","091930AP00","1",5215,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8273","091930BP04","0",5215,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8274","091930BP05","0",5215,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8275","091940AP00","0",5215,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8276","091960AP00","0",5215,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8277","091970AP00","0",5215,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8278","091990AP00","0",5215,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8279","092020AP00","0",4043,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8280","092040AP00","0",4043,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8281","092050AP00","0",4043,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8282","092050BP05","0",4043,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8283","092080AP00","0",4043,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8284","092100AP00","1",4043,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8285","092110AP00","0",3134,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8286","092120AP00","0",3134,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8287","092130AP00","1",3134,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8288","092130CP04","0",3134,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8289","092160AP00","0",3134,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8290","092190AP00","0",3134,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8291","092210BP03","0",5489,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8292","092220AP00","1",5489,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"8293","092240AP00","0",5489,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8294","092300AP00","0",3626,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"8295","092320AP00","0",3626,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8296","092340AP00","1",3626,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8297","092370AP00","0",3626,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8298","092390AP00","0",3512,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8299","092410AP00","0",3512,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8300","092440AP00","1",3512,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8301","092450AP00","0",3512,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"8302","092450BP03","0",3512,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8303","092470AP00","0",5069,"0","0","1","1","0","0","0","1","1","1","1","1","1","2"
"8304","092480AP00","0",5069,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8305","092500AP00","0",5069,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8306","092500BP03","0",5069,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8307","092510AP00","0",5069,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8308","092540AP00","1",5069,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8309","092560AP00","0",5661,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8310","092590AP00","0",5661,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8311","092600AP00","1",5661,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8312","092670AP00","0",4278,"0","0","1","1","1","1","1","1","0","1","1","1","1","1"
"8313","092680AP00","0",4278,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"8314","092680BP03","0",4278,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8315","092690AP00","1",4278,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8316","092710AP00","0",4278,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8317","092710BP03","0",4278,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8318","092720AP00","0",4278,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"8319","092760AP00","0",4278,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8320","092770AP00","0",4278,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8321","092790AP00","0",4278,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8322","092820AP00","0",4278,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"8323","092830AP00","0",2480,"0","0","1","1","1","0","0","1","1","1","1","1","1","2"
"8324","092840AP00","0",2480,"1","0","1","1","1","1","0","1","1","1","1","1","0","2"
"8325","092860AP00","1",2480,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8326","092870AP00","0",2480,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"8327","092880AP00","0",2480,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8328","092900AP00","0",2480,"1","0","0","0","1","1","0","1","1","1","1","1","1","3"
"8329","092910AP00","0",2480,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8330","092910CP06","0",2480,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8331","092950CP03","0",1419,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8332","092960AP00","0",1419,"0","1","1","1","1","0","0","1","1","1","0","1","1","2"
"8333","092970AP00","0",1419,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8334","093000AP00","0",1419,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8335","093020AP00","0",962,"0","0","0","1","1","1","0","1","1","1","0","1","1","3"
"8336","093030AP00","0",962,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8337","093040AP00","0",962,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8338","093070AP00","0",962,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8339","093080AP00","0",962,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"8340","093090AP00","0",962,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8341","093100AP00","0",2201,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8342","093110AP00","0",2201,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8343","093120AP00","0",2201,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8344","093120CP02","0",2201,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8345","093130AP00","0",2201,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8346","093150AP00","0",2201,"1","0","1","1","0","0","0","1","1","1","1","1","1","3"
"8347","093160AP00","0",2201,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8348","093170AP00","0",2201,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8349","093180AP00","0",2201,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8350","093180BP04","0",2201,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8351","093200AP00","0",1003,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8352","093200CP03","0",1003,"0","1","1","1","1","0","1","1","1","1","1","1","1","2"
"8353","093210AP00","0",1003,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8354","093220AP00","0",1003,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8355","093230AP00","0",1003,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8356","093240AP00","0",1003,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8357","093240CP03","0",1003,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8358","093260AP00","0",1003,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8359","093260BP03","0",1003,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8360","093270AP00","1",3498,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8361","093280AP00","1",3498,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8362","093280CP04","0",3498,"0","0","1","1","1","1","0","0","0","1","1","1","1","2"
"8363","093300AP00","0",3498,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8364","093310AP00","0",3498,"1","0","0","1","1","1","0","1","0","1","1","1","1","3"
"8365","093340AP00","0",3498,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8366","093350AP00","0",3498,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8367","093360AP00","0",3611,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8368","093370AP00","1",3611,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8369","093380AP00","0",3611,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"8370","093390AP00","0",3611,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8371","093400AP00","1",3611,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8372","093410AP00","0",3611,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8373","093440AP00","1",3611,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8374","093480AP00","0",2837,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8375","093520AP00","0",2837,"1","1","0","1","1","1","1","1","1","1","1","1","1","3"
"8376","093520CP03","0",2837,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8377","093530AP00","0",2837,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8378","093540AP00","0",5084,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8379","093540CP05","0",5084,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8380","093550AP00","0",5084,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8381","093580AP00","0",5084,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8382","093590AP00","0",5084,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8383","093590CP03","0",5084,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8384","093600AP00","0",5084,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8385","093600CP03","0",5084,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8386","093610AP00","0",5084,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8387","093640AP00","0",3522,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8388","093640BP03","1",3522,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8389","093640BP05","0",3522,"0","0","0","1","1","1","0","1","1","0","1","1","1","2"
